Execution_Tracker_Total_Revenue__c	Execution_Tracker_upfront_Comm_Amount__c	LastModifiedDate	CreatedById	Actual_Product_Name__c	Execution_Tracker_Amount__c	Type__c	Execution_Tracker_Trial_Comm_Amount__c	Revenue_Difference__c	Name	CreatedDate	Approve_Action_Plan__c	Action_Plan_Trial_Comm_Amount__c	Action_Plan_Amount__c	IsDeleted	Actual_Commission__c	SystemModstamp	CurrencyIsoCode	Product__c	Remark__c	Execution_Tracker__c	Action_Plan_Upfront_Comm_Amount__c	Commission__c	ET_Remark__c	Execution_Tracker_Actual_Product__c	Id	Action_Amount_Revenue__c	LastModifiedById	Entity__c
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	SIP	0	9047.5	RPP-05029	2013-06-25T13:11:22.000Z	a31200000001NdFAAU	3217.5	5500	false	a3J2000000001Q3EAI	2013-07-18T06:39:28.000Z	INR	a342000000005RfAAI		a0l20000008rfMcAAI	330	a3J2000000001Q3EAI		a342000000005RfAAI	a3L2000000009JAEAY	9047.5	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	SIP	0	1645	RPP-05031	2013-06-25T13:11:22.000Z	a31200000001NdGAAU	585	1000	false	a3J2000000001Q3EAI	2013-07-18T06:39:28.000Z	INR	a342000000005RfAAI		a0l20000008rfMbAAI	60	a3J2000000001Q3EAI		a342000000005RfAAI	a3L2000000009JCEAY	1645	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-07-18T11:45:56.000Z	00520000001MO8DAAW		0	Lumpsum	0	81302	RPP-05039	2013-06-25T13:11:22.000Z	a31200000001NdQAAU	4134	68900	false	a3J2000000001YhEAI	2013-07-18T11:45:56.000Z	INR	a342000000005xJAAQ		a0l20000008rfMRAAY	8268	a3J2000000001YhEAI		a342000000005xJAAQ	a3L2000000009JKEAY	81302	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T11:45:56.000Z	00520000001MO8DAAW		0	Lumpsum	0	316712	RPP-05040	2013-06-25T13:11:22.000Z	a31200000001NdOAAU	16104	268400	false	a3J2000000001YhEAI	2013-07-18T11:45:56.000Z	INR	a342000000005xJAAQ		a0l20000008rfMTAAY	32208	a3J2000000001YhEAI		a342000000005xJAAQ	a3L2000000009JLEAY	316712	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	418713.2	RPP-05041	2013-06-25T13:11:22.000Z	a31200000001NdNAAU	40813.2	377900	false	a3J2000000001OKEAY	2013-07-18T06:39:28.000Z	INR	a342000000005PzAAI		a0l20000008rfMUAAY	0	a3J2000000001OKEAY		a342000000005PzAAI	a3L2000000009JMEAY	418713.2	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	86516	RPP-05046	2013-06-25T13:11:22.000Z	a31200000001NdeAAE	516	86000	false	a3J2000000001OXEAY	2013-07-18T06:39:28.000Z	INR	a342000000005QCAAY		a0l20000008rfMEAAY	0	a3J2000000001OXEAY		a342000000005QCAAY	a3L2000000009JREAY	86516	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-06-26T05:34:23.000Z	00520000001MO8DAAW		0	Lumpsum	0	60000	RPP-05055	2013-06-25T13:11:22.000Z	a31200000001LhdAAE	0	60000	false		2013-06-26T05:34:24.000Z	INR	a342000000005TrAAI			0				a3L2000000009JaEAI	60000	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	7623	RPP-05056	2013-06-25T13:11:22.000Z	a31200000001LsKAAU	378	6300	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q0AAI			945	a3J2000000001OLEAY			a3L2000000009JbEAI	7623	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	132108	RPP-05060	2013-06-25T13:11:22.000Z	a31200000001NdZAAU	10908	121200	false	a3J2000000001Q2EAI	2013-07-18T06:39:28.000Z	INR	a342000000005ReAAI		a0l20000008rfMIAAY	0	a3J2000000001Q2EAI		a342000000005ReAAI	a3L2000000009JfEAI	132108	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	86516	RPP-05063	2013-06-25T13:11:22.000Z	a31200000001LheAAE	516	86000	false		2013-06-25T13:11:22.000Z	INR	a342000000005QCAAY			0	a3J2000000001OXEAY			a3L2000000009JiEAI	86516	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	9760.8	RPP-05064	2013-06-25T13:11:22.000Z	a31200000001LsNAAU	856.8	8400	false		2013-06-25T13:11:22.000Z	INR	a342000000005QQAAY			504	a3J2000000001OlEAI			a3L2000000009JjEAI	9760.8	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	4452	RPP-05067	2013-06-25T13:11:22.000Z	a31200000001LsJAAU	0	4200	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q6AAI			252	a3J2000000001OREAY			a3L2000000009JmEAI	4452	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	61700	RPP-05068	2013-06-25T13:11:22.000Z	a31200000001NdLAAU	0	61700	false		2013-07-18T06:39:28.000Z	INR		Product Detail is not Found	a0l20000008rfMWAAY	0		Actual Product Commision not found		a3L2000000009JnEAI	61700	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-07-18T11:45:56.000Z	00520000001MO8DAAW		0	Lumpsum	0	90128	RPP-05069	2013-06-25T13:11:22.000Z	a31200000001NdgAAE	4128	86000	false	a3J2000000001Z1EAI	2013-07-18T11:45:56.000Z	INR	a342000000005xdAAA		a0l20000008rfMCAAY	0	a3J2000000001Z1EAI		a342000000005xdAAA	a3L2000000009JoEAI	90128	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T11:45:56.000Z	00520000001MO8DAAW		0	Lumpsum	0	144900	RPP-05074	2013-06-25T13:11:22.000Z	a31200000001NdPAAU	18900	126000	false	a3J2000000001Z2EAI	2013-07-18T11:45:56.000Z	INR	a342000000005xeAAA		a0l20000008rfMSAAY	0	a3J2000000001Z2EAI		a342000000005xeAAA	a3L2000000009JtEAI	144900	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	9004.8	RPP-05075	2013-06-25T13:11:22.000Z	a31200000001NdXAAU	0	8400	false	a3J2000000001QFEAY	2013-07-18T06:39:28.000Z	INR	a342000000005RpAAI		a0l20000008rfMKAAY	604.8	a3J2000000001QFEAY		a342000000005RpAAI	a3L2000000009JuEAI	9004.8	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	35914.2	RPP-05076	2013-06-25T13:11:22.000Z	a31200000001LsHAAU	214.2	35700	false		2013-06-25T13:11:22.000Z	INR	a342000000005QCAAY			0	a3J2000000001OXEAY			a3L2000000009JvEAI	35914.2	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	9760.8	RPP-05079	2013-06-25T13:11:22.000Z	a31200000001NdSAAU	856.8	8400	false	a3J2000000001OlEAI	2013-07-18T06:39:28.000Z	INR	a342000000005QQAAY		a0l20000008rfMPAAY	504	a3J2000000001OlEAI		a342000000005QQAAY	a3L2000000009JyEAI	9760.8	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	93740	RPP-05080	2013-06-25T13:11:22.000Z	a31200000001LhgAAE	7740	86000	false		2013-06-25T13:11:22.000Z	INR	a342000000005ReAAI			0	a3J2000000001Q2EAI			a3L2000000009JzEAI	93740	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	10030	RPP-05081	2013-06-25T13:11:22.000Z	a31200000001LsLAAU	510	8500	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q7AAI			1020	a3J2000000001OSEAY			a3L2000000009K0EAI	10030	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	9004.8	RPP-05083	2013-06-25T13:11:22.000Z	a31200000001LsIAAU	0	8400	false		2013-06-25T13:11:22.000Z	INR	a342000000005RpAAI			604.8	a3J2000000001QFEAY			a3L2000000009K2EAI	9004.8	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	49050	RPP-05085	2013-06-25T13:11:22.000Z	a31200000001LsGAAU	4050	45000	false		2013-06-25T13:11:22.000Z	INR	a342000000005ReAAI			0	a3J2000000001Q2EAI			a3L2000000009K4EAI	49050	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	4830	RPP-05086	2013-06-25T13:11:22.000Z	a31200000001LsMAAU	378	4200	false		2013-06-25T13:11:22.000Z	INR	a342000000005R5AAI			252	a3J2000000001PREAY			a3L2000000009K5EAI	4830	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	132108	RPP-05087	2013-06-25T13:11:22.000Z	a31200000001LsFAAU	10908	121200	false		2013-06-25T13:11:22.000Z	INR	a342000000005ReAAI			0	a3J2000000001Q2EAI			a3L2000000009K6EAI	132108	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T11:45:56.000Z	00520000001MO8DAAW		0	Lumpsum	0	67840	RPP-05090	2013-06-25T13:11:22.000Z	a31200000001NdMAAU	1920	64000	false	a3J2000000001YiEAI	2013-07-18T11:45:56.000Z	INR	a342000000005xKAAQ		a0l20000008rfMVAAY	1920	a3J2000000001YiEAI		a342000000005xKAAQ	a3L2000000009K9EAI	67840	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	60000	RPP-05091	2013-06-25T13:11:22.000Z	a31200000001NddAAE	0	60000	false		2013-07-18T06:39:28.000Z	INR	a342000000005TrAAI		a0l20000008rfMFAAY	0		Actual Product Commision not found	a342000000005TrAAI	a3L2000000009KAEAY	60000	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	4452	RPP-05092	2013-06-25T13:11:22.000Z	a31200000001NdWAAU	0	4200	false	a3J2000000001OREAY	2013-07-18T06:39:28.000Z	INR	a342000000005Q6AAI		a0l20000008rfMLAAY	252	a3J2000000001OREAY		a342000000005Q6AAI	a3L2000000009KBEAY	4452	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	686918	RPP-05095	2013-06-25T13:11:22.000Z	a31200000001LsEAAU	56718	630200	false		2013-06-25T13:11:22.000Z	INR	a342000000005R4AAI			0	a3J2000000001PQEAY			a3L2000000009KEEAY	686918	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T11:45:56.000Z	00520000001MO8DAAW		0	Lumpsum	0	104800	RPP-05098	2013-06-25T13:11:22.000Z	a31200000001NdfAAE	4800	100000	false	a3J2000000001Z1EAI	2013-07-18T11:45:56.000Z	INR	a342000000005xdAAA		a0l20000008rfMDAAY	0	a3J2000000001Z1EAI		a342000000005xdAAA	a3L2000000009KHEAY	104800	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	100000	RPP-05099	2013-06-25T13:11:22.000Z	a31200000001LhfAAE	0	100000	false		2013-06-25T13:11:22.000Z	INR		Product Detail is not Found		0				a3L2000000009KIEAY	100000	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	2714	RPP-05100	2013-06-25T13:11:22.000Z	a31200000001LsOAAU	138	2300	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q5AAI			276	a3J2000000001OQEAY			a3L2000000009KJEAY	2714	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	49050	RPP-05105	2013-06-25T13:11:22.000Z	a31200000001NdYAAU	4050	45000	false	a3J2000000001Q2EAI	2013-07-18T06:39:28.000Z	INR	a342000000005ReAAI		a0l20000008rfMJAAY	0	a3J2000000001Q2EAI		a342000000005ReAAI	a3L2000000009KOEAY	49050	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	686918	RPP-05108	2013-06-25T13:11:22.000Z	a31200000001NdaAAE	56718	630200	false	a3J2000000001PQEAY	2013-07-18T06:39:28.000Z	INR	a342000000005R4AAI		a0l20000008rfMHAAY	0	a3J2000000001PQEAY		a342000000005R4AAI	a3L2000000009KREAY	686918	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	93740	RPP-05109	2013-06-25T13:11:22.000Z	a31200000001LsRAAU	7740	86000	false		2013-06-25T13:11:22.000Z	INR	a342000000005ReAAI			0	a3J2000000001Q2EAI			a3L2000000009KSEAY	93740	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	109000	RPP-05110	2013-06-25T13:11:22.000Z	a31200000001LsQAAU	9000	100000	false		2013-06-25T13:11:22.000Z	INR	a342000000005ReAAI			0	a3J2000000001Q2EAI			a3L2000000009KTEAY	109000	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	86516	RPP-05112	2013-06-25T13:11:22.000Z	a31200000001LsSAAU	516	86000	false		2013-06-25T13:11:22.000Z	INR	a342000000005QCAAY			0	a3J2000000001OXEAY			a3L2000000009KVEAY	86516	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	2714	RPP-05113	2013-06-25T13:11:22.000Z	a31200000001NdRAAU	138	2300	false	a3J2000000001OQEAY	2013-07-18T06:39:28.000Z	INR	a342000000005Q5AAI		a0l20000008rfMQAAY	276	a3J2000000001OQEAY		a342000000005Q5AAI	a3L2000000009KWEAY	2714	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	35914.2	RPP-05114	2013-06-25T13:11:22.000Z	a31200000001NdbAAE	214.2	35700	false	a3J2000000001OXEAY	2013-07-18T06:39:28.000Z	INR	a342000000005QCAAY		a0l20000008rfMGAAY	0	a3J2000000001OXEAY		a342000000005QCAAY	a3L2000000009KXEAY	35914.2	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	4830	RPP-05116	2013-06-25T13:11:22.000Z	a31200000001NdTAAU	378	4200	false	a3J2000000001PREAY	2013-07-18T06:39:28.000Z	INR	a342000000005R5AAI		a0l20000008rfMOAAY	252	a3J2000000001PREAY		a342000000005R5AAI	a3L2000000009KZEAY	4830	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-06-26T05:34:23.000Z	00520000001MO8DAAW		0	Lumpsum	0	60000	RPP-05117	2013-06-25T13:11:22.000Z	a31200000001LsTAAU	0	60000	false		2013-06-26T05:34:23.000Z	INR	a342000000005TrAAI			0				a3L2000000009KaEAI	60000	00520000001MO8DAAW	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	10030	RPP-05118	2013-06-25T13:11:22.000Z	a31200000001NdUAAU	510	8500	false	a3J2000000001OSEAY	2013-07-18T06:39:28.000Z	INR	a342000000005Q7AAI		a0l20000008rfMNAAY	1020	a3J2000000001OSEAY		a342000000005Q7AAI	a3L2000000009KbEAI	10030	005200000017nY0AAI	0012000000ZmRKNAA3
0	0	2013-07-18T06:39:28.000Z	00520000001MO8DAAW		0	Lumpsum	0	7623	RPP-05119	2013-06-25T13:11:22.000Z	a31200000001NdVAAU	378	6300	false	a3J2000000001OLEAY	2013-07-18T06:39:28.000Z	INR	a342000000005Q0AAI		a0l20000008rfMMAAY	945	a3J2000000001OLEAY		a342000000005Q0AAI	a3L2000000009KcEAI	7623	005200000017nY0AAI	0012000000ZmRKNAA3
